route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
6,27784863,"Grenoble, Oxford",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C6_2,1,2
55,28019513,"Saint-Martin-le-Vinoux, Saint-Martin-le-Vinoux Hôtel de Ville",1234567-MFHS12_ST5_12_HI2324-MFHS13_ST5_13_HI2324-MFHS14_ST5_14_HI2324,1,SEM_55_1,1,2
5,27803498,"Gières, Universités - Biologie",1234567-MSHDF05_ST6_5_HI2324,1,SEM_C5_2,1,2
15,28104609,"Domène, Les Arnauds",12345-MAVLV00_ST21_0_HI2324,0,SEM_15_6,1,2
E,28212994,"Fontanil-Cornillon, Palluel",1234567-MGHD02_ST6_2_HI2324,1,SEM_E_1,1,2
B,28101715,"Grenoble, Oxford",12345-MGHLV14_ST0_14_HI2324,1,SEM_B_2,1,2
C,27953201,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2324,0,SEM_C_1,1,2
4,28198688,"Grenoble, Victor Hugo",1234567-MEHD01_ST6_1_HI2324,1,SEM_C4_2,1,2
B,28233044,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
7,28178200,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C7_1,1,2
A,28250527,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
C,28182398,"Seyssins, Le Prisme",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_C_2,1,2
49,28020563,"Seyssins, Clinique du Dauphiné",12345-MFVLV09_ST21_9_HI2324,0,SEM_49_1,1,2
B,28181502,"Grenoble, Oxford",12345-MGHLV10_ST0_10_HI2324,1,SEM_B_2,1,2
12,27986100,"Eybens, Maisons Neuves",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_12_2,1,2
B,28102020,"Grenoble, Oxford",12345-MGHLV14_ST0_14_HI2324,1,SEM_B_2,1,2
5,27803282,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C5_1,1,2
51,28018072,"Veurey-Voroize, Châtelard",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_51_1,1,2
5,27919808,"Grenoble, Palais de Justice - Gare",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C5_1,1,2
6,27784933,"Grenoble, Oxford",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C6_2,1,2
A,28214955,"Le Pont-de-Claix, L'Etoile",1234567-MEHS03_ST5_3_HI2324,0,SEM_A_3,1,2
C,27955770,"Gières, Plaine des Sports",1234567-MGHD01_ST6_1_HI2324,0,SEM_C_1,1,2
B,27954051,"Gières, Plaine des Sports",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,0,SEM_B_1,1,2
22,27971928,"Saint-Égrève, Saint Egrève Gare",12345-MSILV00_ST21_0_HI2324,0,SEM_22_1,1,2
E,28213024,"Grenoble, Louise Michel",1234567-MGHD02_ST6_2_HI2324,0,SEM_E_2,1,2
19,28144441,"Sassenage, L'Ovalie",1234567-MSHSAH05_ST5_5_HI2324,1,SEM_19_2,1,2
66,28170401,"Échirolles, La Rampe - Centre-Ville",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,,1,2
B,28074985,"Gières, Plaine des Sports",1234567-MGHS03_ST5_3_HI2324,0,SEM_B_1,1,2
7,27973376,"Échirolles, Comboire",12345-MSILV00_ST21_0_HI2324,1,SEM_C7_2,1,2
6,27784904,"Grenoble, Oxford",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C6_2,1,2
A,27985329,"Fontaine, La Poya",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,1,SEM_A_4,1,2
54,27933891,"Grenoble, Oxford",1234567-MFHS12_ST5_12_HI2324-MFHS13_ST5_13_HI2324-MFHS14_ST5_14_HI2324,0,SEM_54_1,1,2
16,27810332,"Meylan, Lycée du Grésivaudan",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_16_1,1,2
B,28101975,"Gières, Plaine des Sports",12345-MGHLV14_ST0_14_HI2324,0,SEM_B_1,1,2
2,27985078,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C2_2,1,2
3,28198877,"Grenoble, Victor Hugo",1234567-MEHD01_ST6_1_HI2324,0,SEM_C3_1,1,2
D,27955105,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,1,SEM_D_2,1,2
C,28105420,"Seyssins, Le Prisme",12345-MGHLV14_ST0_14_HI2324,1,SEM_C_2,1,2
C,28070286,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,0,SEM_C_1,1,2
B,28129026,"Gières, Plaine des Sports",12345-MGHLV09_ST0_9_HI2324,0,SEM_B_1,1,2
7,27973472,"Gières, Universités - IUT - UFRAPS",12345-MSILV00_ST21_0_HI2324,0,SEM_C7_1,1,2
A,28031344,"Le Pont-de-Claix, L'Etoile",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
D,27954417,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,1,SEM_D_3,1,2
7,28178573,"Gières, Universités - Biologie",1234567-MSHSAH06_ST5_6_HI2324,0,SEM_C7_1,1,2
6,27785307,"Grenoble, Oxford",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C6_2,1,2
D,28204606,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,0,SEM_D_4,1,2
12,27996157,"Eybens, Maisons Neuves",12345-MEILV08_ST21_8_HI2324,0,SEM_12_9,1,2
5,27919815,"Gières, Universités - Biologie",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C5_2,1,2
C,28257025,"Seyssins, Le Prisme",1234567-MGHS03_ST5_3_HI2324,1,SEM_C_2,1,2
A,28031175,"Le Pont-de-Claix, L'Etoile",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
E,28171249,"Grenoble, Louise Michel",12345-MGHLV14_ST0_14_HI2324,0,SEM_E_2,1,2
E,28112278,"Fontanil-Cornillon, Palluel",12345-MGHLV12_ST0_12_HI2324,1,SEM_E_5,1,2
46,28020591,"Varces-Allières-et-Risset, Rond-Point de l'Europe",12345-MFVLV09_ST21_9_HI2324,1,SEM_46_6,1,2
1,27788603,"Grenoble, Cité Jean Macé",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324,1,SEM_C1_1,1,2
E,28075834,"Grenoble, Louise Michel",1234567-MGHS03_ST5_3_HI2324,0,SEM_E_2,1,2
E,27953564,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,0,SEM_E_2,1,2
B,27946230,"Gières, Plaine des Sports",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,0,SEM_B_1,1,2
19,28144439,"Sassenage, L'Ovalie",1234567-MSHSAH05_ST5_5_HI2324,1,SEM_19_2,1,2
46,28020605,"Saint-Paul-de-Varces, Saint-Paul-de-Varces Place",12345-MFVLV09_ST21_9_HI2324,0,SEM_46_5,1,2
2,27995152,"Claix, Pont Rouge",12345-MEILV08_ST21_8_HI2324,0,SEM_C2_2,1,2
1,27788846,"Meylan, Maupertuis",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324-MSHDF07_ST6_7_HI2324,0,SEM_C1_2,1,2
6,28268745,"Grenoble, Oxford",1234567-MSHDF07_ST6_7_HI2324,0,SEM_C6_2,1,2
12,27986013,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_12_1,1,2
5,27803526,"Gières, Universités - Biologie",1234567-MSHDF05_ST6_5_HI2324,1,SEM_C5_2,1,2
4,28030844,"Eybens, Le Verderet",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C4_1,1,2
15,28216810,"Domène, Les Arnauds",1234567-MAHD02_ST6_2_HI2324,0,SEM_15_13,1,2
15,28049436,"Grenoble, Verdun - Préfecture",12345-MAHLV00_ST0_0_HI2324,1,SEM_15_9,1,2
A,28031335,"Grenoble, Grand'place",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
2,28030073,"Grenoble, Louise Michel",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C2_1,1,2
3,28245722,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2324,0,SEM_C3_1,1,2
15,28216897,"Grenoble, Verdun - Préfecture",1234567-MAHD02_ST6_2_HI2324,1,SEM_15_10,1,2
2,28125179,"Grenoble, Louise Michel",1234567-MEHS03_ST5_3_HI2324,1,SEM_C2_1,1,2
47,28018552,"Varces-Allières-et-Risset, Risset",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_47_2,1,2
49,28018512,"Seyssins, Le Prisme",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_49_4,1,2
A,28031236,"Fontaine, La Poya",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,1,SEM_A_4,1,2
C,28070390,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,0,SEM_C_1,1,2
51,28018075,"Veurey-Voroize, Châtelard",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_51_3,1,2
4,27983837,"Grenoble, Victor Hugo",1234567-MEHD00_ST6_0_HI2324,1,SEM_C4_2,1,2
5,27919632,"Grenoble, Palais de Justice - Gare",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C5_1,1,2
1,27772331,"Meylan, Maupertuis",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C1_2,1,2
12,28086146,"Saint-Martin-d'Hères, Les Alloves",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_12_1,1,2
61,28020258,"Quaix-en-Chartreuse, Quaix-en-Chartreuse Village",123456*-MFVLV09_ST21_9_HI2324,1,SEM_61_4,1,2
7,28178481,"Échirolles, Colonel Manhès",1234567-MSHSAH06_ST5_6_HI2324,1,SEM_C7_2,1,2
2,27995072,"Grenoble, Louise Michel",12345-MEILV08_ST21_8_HI2324,1,SEM_C2_1,1,2
6,27784876,"Grenoble, Oxford",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C6_2,1,2
2,27994980,"Grenoble, Louise Michel",12345-MEILV08_ST21_8_HI2324,1,SEM_C2_1,1,2
4,27983785,"Grenoble, Victor Hugo",1234567-MEHD00_ST6_0_HI2324,1,SEM_C4_2,1,2
B,27954186,"Gières, Plaine des Sports",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,0,SEM_B_1,1,2
16,28056976,"Le Pont-de-Claix, Gendarmerie",123456*-MSILV00_ST21_0_HI2324,1,SEM_16_2,1,2
44,28020338,"Le Gua, Col de l'Arzelier",12345-MFVLV09_ST21_9_HI2324,1,SEM_44_8,1,2
E,28112061,"Fontanil-Cornillon, Palluel",12345-MGHLV12_ST0_12_HI2324,1,SEM_E_1,1,2
E,28110902,"Fontanil-Cornillon, Palluel",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV11_ST0_11_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_E_5,1,2
4,27984498,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_C4_2,1,2
1,27772307,"Grenoble, Cité Jean Macé",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C1_4,1,2
C,28070546,"Seyssins, Le Prisme",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
C,28182372,"Seyssins, Le Prisme",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_C_2,1,2
40,28018750,"Grenoble, Victor Hugo",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_40_2,1,2
4,28245907,"Eybens, Le Verderet",12345-MEILV08_ST21_8_HI2324,0,SEM_C4_1,1,2
A,28198426,"Fontaine, La Poya",1234567-MEHD01_ST6_1_HI2324,1,SEM_A_4,1,2
A,28214858,"Le Pont-de-Claix, L'Etoile",1234567-MEHS03_ST5_3_HI2324,0,SEM_A_3,1,2
50,28020332,"Sassenage, Les Côtes",12345-MFVLV09_ST21_9_HI2324,1,SEM_50_1,1,2
2,27994934,"Grenoble, Louise Michel",12345-MEILV08_ST21_8_HI2324,1,SEM_C2_1,1,2
E,27955446,"Grenoble, Louise Michel",1234567-MGHD01_ST6_1_HI2324,0,SEM_E_2,1,2
20,27743820,"Veurey-Voroize, La Rive",12345-MSILV00_ST21_0_HI2324,1,SEM_20_2,1,2
C,28206977,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2324,1,SEM_C_2,1,2
20,27880853,"Veurey-Voroize, La Rive",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_20_2,1,2
5,27919814,"Grenoble, Palais de Justice - Gare",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C5_1,1,2
C,28182327,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_C_1,1,2
E,28112133,"Grenoble, Louise Michel",12345-MGHLV12_ST0_12_HI2324,0,SEM_E_2,1,2
15,28049110,"Domène, Chenevières",1234567-MAHS00_ST5_0_HI2324,0,SEM_15_13,1,2
A,28031255,"Le Pont-de-Claix, L'Etoile",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
14,28009094,"Grenoble, Verdun - Préfecture",12345-MAHLV00_ST0_0_HI2324,0,SEM_14_5,1,2
B,27946121,"Grenoble, Oxford",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,1,SEM_B_2,1,2
E,28110806,"Grenoble, Louise Michel",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV11_ST0_11_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_E_2,1,2
2,28030147,"Claix, Pont Rouge",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C2_2,1,2
A,28250708,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
3,28030843,"Grenoble, Victor Hugo",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C3_1,1,2
4,28030670,"Grenoble, Victor Hugo",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C4_2,1,2
E,28111021,"Fontanil-Cornillon, Palluel",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV11_ST0_11_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_E_1,1,2
C,27946805,"Seyssins, Le Prisme",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,1,SEM_C_2,1,2
16,27810228,"Corenc, Montfleury",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324-MSHDF07_ST6_7_HI2324,0,SEM_16_1,1,2
7,28178441,"Échirolles, Colonel Manhès",1234567-MSHSAH06_ST5_6_HI2324,1,SEM_C7_2,1,2
2,27984929,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C2_2,1,2
A,27985321,"Grenoble, Grand'place",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_A_1,1,2
B,28074923,"Gières, Plaine des Sports",1234567-MGHS03_ST5_3_HI2324,0,SEM_B_1,1,2
68,28019470,"Eybens, Le Verderet",1234567-MFHS12_ST5_12_HI2324-MFHS13_ST5_13_HI2324-MFHS14_ST5_14_HI2324,1,SEM_68_2,1,2
2,28125081,"Claix, Pont Rouge",1234567-MEHS03_ST5_3_HI2324,0,SEM_C2_2,1,2
A,27985407,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_A_3,1,2
3,27984706,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C3_1,1,2
19,28219298,"Seyssins, Garlettes",1234567-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_19_1,1,2
7,27973420,"Échirolles, Comboire",12345-MSILV00_ST21_0_HI2324,1,SEM_C7_2,1,2
1,27788862,"Grenoble, Cité Jean Macé",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324-MSHDF07_ST6_7_HI2324,1,SEM_C1_4,1,2
19,27788335,"Seyssins, Garlettes",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_19_1,1,2
5,27973746,"Grenoble, Palais de Justice - Gare",12345-MSILV00_ST21_0_HI2324,0,SEM_C5_1,1,2
59,28020218,"Saint-Martin-d'Uriage, La Ronzière",12345-MFVLV09_ST21_9_HI2324,0,SEM_59_1,1,2
6,27785255,"Grenoble, Oxford",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C6_2,1,2
D,28204725,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_D_3,1,2
E,27955457,"Grenoble, Louise Michel",1234567-MGHD01_ST6_1_HI2324,0,SEM_E_2,1,2
12,28086232,"Eybens, Maisons Neuves",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_12_2,1,2
3,27984672,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C3_1,1,2
A,28250647,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
5,27919724,"Grenoble, Palais de Justice - Gare",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C5_1,1,2
42,28018636,"Meylan, La Détourbe",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_42_3,1,2
14,28009110,"Gières, Gières Gare - Universités",12345-MAHLV00_ST0_0_HI2324,1,SEM_14_2,1,2
A,28250750,"Fontaine, La Poya",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,1,SEM_A_4,1,2
B,28181631,"Grenoble, Oxford",12345-MGHLV10_ST0_10_HI2324,1,SEM_B_2,1,2
2,28211326,"Claix, Pont Rouge",1234567-MEHD01_ST6_1_HI2324,0,SEM_C2_2,1,2
A,28109941,"Fontaine, La Poya",12345-MEHLV03_ST8_3_HI2324,1,SEM_A_4,1,2
54,27933551,"Saint-Égrève, Pont de Vence",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324-MFVLV09_ST21_9_HI2324,1,SEM_54_2,1,2
15,28216853,"Grenoble, Verdun - Préfecture",1234567-MAHD02_ST6_2_HI2324,1,SEM_15_11,1,2
1,28026738,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSILV00_ST21_0_HI2324,0,SEM_C1_6,1,2
A,28214665,"Le Pont-de-Claix, L'Etoile",1234567-MEHS03_ST5_3_HI2324,0,SEM_A_3,1,2
C,28182291,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_C_1,1,2
B,28181358,"Grenoble, Oxford",12345-MGHLV10_ST0_10_HI2324,1,SEM_B_2,1,2
C,27955715,"Seyssins, Le Prisme",1234567-MGHD01_ST6_1_HI2324,1,SEM_C_2,1,2
A,28214766,"Fontaine, La Poya",1234567-MEHS03_ST5_3_HI2324,1,SEM_A_4,1,2
16,28057000,"Corenc, Montfleury",123456*-MSILV00_ST21_0_HI2324,0,SEM_16_1,1,2
3,28245752,"Échirolles, Centre du graphisme",12345-MEILV08_ST21_8_HI2324,1,SEM_C3_2,1,2
4,27984561,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_C4_2,1,2
82,28251141,"Grenoble, Oxford",12345-MGHLV13_ST0_13_HI2324,1,,1,2
16,28057003,"Corenc, Montfleury",123456*-MSILV00_ST21_0_HI2324,0,SEM_16_1,1,2
70,28020412,"Champ-sur-Drac, La Melle",12345-MFVLV09_ST21_9_HI2324,1,,1,2
A,28250432,"Fontaine, La Poya",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,1,SEM_A_4,1,2
C,28070467,"Seyssins, Le Prisme",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
15,28049497,"Grenoble, Verdun - Préfecture",12345-MAHLV00_ST0_0_HI2324,1,SEM_15_10,1,2
C,27953164,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2324,0,SEM_C_1,1,2
3,27984711,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C3_1,1,2
7,27973456,"Échirolles, Comboire",12345-MSILV00_ST21_0_HI2324,1,SEM_C7_2,1,2
14,28008389,"Gières, Gières Gare - Universités",1234567-MAHS00_ST5_0_HI2324,1,SEM_14_2,1,2
6,27972015,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV00_ST21_0_HI2324,1,SEM_C6_1,1,2
2,28125111,"Claix, Pont Rouge",1234567-MEHS03_ST5_3_HI2324,0,SEM_C2_2,1,2
44,28019562,"Miribel-Lanchâtre, Le Vernay",1234567-MFHS12_ST5_12_HI2324-MFHS14_ST5_14_HI2324,1,SEM_44_4,1,2
7,27785767,"Gières, Universités - Biologie",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C7_1,1,2
19,28173533,"Seyssins, Garlettes",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324-MSHDF07_ST6_7_HI2324,0,SEM_19_1,1,2
70,28040227,"Champ-sur-Drac, La Melle",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,,1,2
41,28020649,"Corenc, La Garenne",12345-MFVLV09_ST21_9_HI2324,0,SEM_41_1,1,2
55,28020274,"Saint-Martin-le-Vinoux, Saint-Martin-le-Vinoux Hôtel de Ville",12345-MFVLV09_ST21_9_HI2324,1,SEM_55_1,1,2
A,28198349,"Le Pont-de-Claix, L'Etoile",1234567-MEHD01_ST6_1_HI2324,0,SEM_A_3,1,2
14,28009086,"Gières, Gières Gare - Universités",12345-MAHLV00_ST0_0_HI2324,1,SEM_14_2,1,2
16,27818415,"Corenc, Montfleury",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_16_1,1,2
20,27743882,"Sassenage, Les Engenières",12345-MSILV00_ST21_0_HI2324,1,SEM_20_4,1,2
15,28216806,"Domène, Les Arnauds",1234567-MAHD02_ST6_2_HI2324,0,SEM_15_13,1,2
